Id_Cliente;Ciudad; Patrimonio ; Ingresos_Mensuales ;No_hijos;oficina;fecha_ult_desembolso;monto_credito;tasa;saldo_capital;saldo_Ahorro;Antiguedad_en_meses;Max_dias_mora;plazo_dias;Edad;Acepta_Campaña
217725;Bogotá;83889000,00;1982050,00;2;4011;8/04/2017;3000000;33,93;834046;20552;117;0;360;27;0
217943;Bogotá;83889000,00;982050,00;2;4011;8/04/2017;3000000;33,93;834046;20552;117;0;360;27;0
218161;Bogotá;50000000,00;1982050,00;2;4011;8/04/2017;3000000;33,93;834046;20552;117;0;360;27;1
217752;Bogotá;95496000,00;1700684,00;1;4054;28/06/2017;3000000;33,93;2187264;53898;117;0;720;22;0
217970;Bogotá;95496000,00;1700684,00;1;4054;28/06/2017;3000000;33,93;2187264;53898;117;0;720;22;0
218188;Bogotá;95496000,00;1700684,00;1;4054;28/06/2017;3000000;33,93;2187264;53898;117;0;720;22;1
216956;Barranquilla;7617000,00;855883,00;2;4010;13/04/2017;3000000;33,93;3000000;83782;117;0;1080;59;1
217038;Barranquilla;45738000,00;1448999,00;0;4010;30/04/2017;3000000;33,93;3000000;24642;117;0;540;31;1
217153;Barranquilla;7617000,00;855883,00;2;4010;13/04/2017;3000000;33,93;3000000;83782;117;0;1080;59;1
217235;Barranquilla;45738000,00;1448999,00;0;4010;30/04/2017;3000000;33,93;3000000;24642;117;0;540;31;0
217350;Barranquilla;7617000,00;855883,00;2;4010;13/04/2017;3000000;33,93;3000000;83782;117;0;1080;59;1
217432;Barranquilla;45738000,00;1448999,00;0;4010;30/04/2017;3000000;33,93;3000000;24642;117;0;540;31;0
217693;Bogotá;69293000,00;1433488,00;0;4031;30/04/2017;3000000;33,93;3000000;51748;117;0;540;37;0
217911;Bogotá;69293000,00;747054,00;1;4010;30/04/2017;3000000;33,93;3000000;51748;117;0;540;37;1
218129;Bogotá;69293000,00;1433488,00;1;4010;30/04/2017;3000000;33,93;3000000;51748;117;0;540;37;1
218222;Cali;18392000,00;1305568,00;2;4050;5/06/2017;3000000;33,93;1839297;36259;117;0;720;46;0
218474;Cali;15833000,00;1305568,00;2;4050;5/06/2017;3000000;33,93;1839297;36259;117;0;720;46;0
218726;Cali;15833000,00;1305568,00;2;4050;5/06/2017;3000000;33,93;1839297;36259;117;0;720;46;0
218970;Cartagena;9486045,00;774587,00;2;4010;14/06/2017;3000000;33,93;3000000;78853;117;0;1080;48;0
219127;Cartagena;81948800,00;1867864,00;2;4010;14/06/2017;3000000;33,93;3000000;78853;117;0;1080;48;1
219266;Cartagena;9333252,00;774587,00;2;4010;14/06/2017;3000000;33,93;3000000;78853;117;0;1080;48;0
219576;Cartagena;9333252,00;1867864,00;2;4010;14/06/2017;3000000;33,93;3000000;78853;117;0;1080;48;0
218405;Cali;76251000,00;1069183,00;2;7025;8/06/2017;900000;33,93;900000;47443;117;55;180;24;1
218657;Cali;76251000,00;1069183,00;2;7025;8/06/2017;900000;33,93;900000;47443;117;55;180;24;1
218909;Cali;76251000,00;1069183,00;2;7025;8/06/2017;900000;33,93;900000;47443;117;55;180;24;1
218229;Cali;17866000,00;1405811,00;2;4024;1/04/2017;4000000;33,93;2005310;41179;117;0;1080;67;0
218481;Cali;17866000,00;1405811,00;2;4024;1/04/2017;4000000;33,93;2005310;41179;117;0;1080;67;0
218733;Cali;17866000,00;1405811,00;2;4024;1/04/2017;4000000;33,93;2005310;41179;117;0;1080;67;0
217615;Bogotá;37245000,00;861085,00;0;7025;21/04/2017;900000;33,93;900000;45144;117;55;450;49;1
217833;Bogotá;37245000,00;1436366,00;1;7025;21/04/2017;900000;33,93;900000;45144;117;55;450;49;0
218051;Bogotá;37245000,00;1436366,00;1;7025;21/04/2017;900000;33,93;900000;45144;117;55;450;49;0
218437;Cali;89333000,00;2013523,00;0;4050;24/04/2017;3069840;33,93;2191869;43209;117;0;540;21;0
218689;Cali;89333000,00;2013523,00;0;4050;24/04/2017;3069840;33,93;2191869;43209;117;0;540;21;0
218941;Cali;89333000,00;2013523,00;0;4050;24/04/2017;3069840;33,93;2191869;43209;117;0;540;21;0
218451;Cali;99833000,00;2282036,00;2;4044;8/06/2017;900000;28,73;624869;24118;117;23;360;28;0
218703;Cali;99833000,00;2282036,00;2;4044;8/06/2017;900000;28,73;624869;24118;117;23;360;28;0
218955;Cali;99833000,00;2282036,00;2;4044;8/06/2017;900000;28,73;624869;24118;117;23;360;28;0
217602;Bogotá;1664000,00;1217542,00;0;4010;16/04/2017;3069840;33,93;3069840;40345;117;0;540;57;1
217658;Bogotá;53687000,00;774851,00;0;7001;14/05/2017;3069840;33,93;1702388;27966;117;0;540;65;1
217820;Bogotá;31664000,00;1217542,00;0;4010;16/04/2017;3069840;33,93;3069840;40345;117;0;540;57;1
217876;Bogotá;53687000,00;1455576,00;2;4011;14/05/2017;3069840;33,93;1702388;27966;117;0;540;65;0
218038;Bogotá;31664000,00;1217542,00;2;4010;16/04/2017;3069840;33,93;3069840;40345;117;0;540;57;0
218094;Bogotá;53687000,00;1455576,00;2;4024;14/05/2017;3069840;33,93;1702388;27966;117;0;540;65;1
217656;Bogotá;52342000,00;774851,00;0;7001;14/06/2017;3093120;33,93;2369039;29189;117;0;720;57;1
217874;Bogotá;52342000,00;2189220,00;1;4011;14/06/2017;3093120;33,93;2369039;29189;117;0;720;57;0
218092;Bogotá;52342000,00;2189220,00;1;4024;14/06/2017;3093120;33,93;2369039;29189;117;0;720;57;1
218262;Cali;26939000,00;1497835,00;2;4024;19/05/2017;3093120;33,93;2369039;27243;117;0;720;25;0
218514;Cali;26939000,00;1497835,00;2;4024;19/05/2017;3093120;33,93;2369039;27243;117;0;720;25;0
218766;Cali;26939000,00;1497835,00;2;4024;19/05/2017;3093120;33,93;2369039;27243;117;0;720;25;0
218285;Cali;34579000,00;1987362,00;0;4024;26/04/2017;3093120;33,93;2480184;44818;117;0;720;38;1
218537;Cali;34579000,00;1987362,00;0;4024;26/04/2017;3093120;33,93;2480184;44818;117;0;720;38;1
218789;Cali;34579000,00;1987362,00;0;4024;26/04/2017;3093120;33,93;2480184;44818;117;0;720;38;1
218444;Cali;94613000,00;1156597,00;0;4050;25/06/2017;1058200;33,93;541973;23149;117;20;450;68;1
218696;Cali;94613000,00;1156597,00;0;4050;25/06/2017;1058200;33,93;541973;23149;117;20;450;68;1
218948;Cali;94613000,00;1156597,00;0;4050;25/06/2017;1058200;33,93;541973;23149;117;20;450;68;1
217650;Bogotá;49687000,00;774851,00;0;4025;9/06/2017;3093120;33,93;3093120;63516;117;0;720;26;1
217868;Bogotá;49687000,00;1623509,00;0;4025;9/06/2017;3093120;33,93;3093120;63516;117;0;720;26;0
218086;Bogotá;49687000,00;1623509,00;0;4025;9/06/2017;3093120;33,93;3093120;63516;117;0;720;26;1
218387;Cali;69581000,00;1674618,00;0;4010;14/06/2017;3093120;33,93;3093120;66057;117;0;720;57;1
218639;Cali;69581000,00;1674618,00;0;4010;14/06/2017;3093120;33,93;3093120;66057;117;0;720;57;1
218891;Cali;69581000,00;1674618,00;0;4010;14/06/2017;3093120;33,93;3093120;66057;117;0;720;57;1
219098;Cartagena;4471015,00;1498506,00;0;4024;24/05/2017;1046560;33,93;383318;15114;117;17;360;49;1
219423;Cartagena;9321341,00;1498506,00;0;4024;24/05/2017;1046560;33,93;383318;15114;117;17;360;49;0
219546;Cartagena;5455688,00;1498506,00;0;4024;24/05/2017;1046560;33,93;383318;15114;117;17;360;49;0
218959;Cartagena;12770000,00;1653190,00;1;4010;19/04/2017;1800000;33,93;1800000;19221;117;0;720;28;1
219115;Cartagena;87700000,00;1653190,00;1;4010;19/04/2017;1800000;33,93;1800000;19221;117;0;720;40;1
219256;Cartagena;87700000,00;1653190,00;1;4010;19/04/2017;1800000;33,93;1800000;19221;117;0;720;50;1
219563;Cartagena;87700000,00;1653190,00;1;4010;19/04/2017;1800000;33,93;1800000;19221;117;0;720;50;1
218422;Cali;83546000,00;1995921,00;2;4010;27/04/2017;3116400;33,93;3116400;81913;117;0;900;53;0
218674;Cali;83546000,00;1995921,00;2;4010;27/04/2017;3116400;33,93;3116400;81913;117;0;900;53;0
218926;Cali;83546000,00;1995921,00;2;4010;27/04/2017;3116400;33,93;3116400;81913;117;0;900;53;0
217081;Barranquilla;64017000,00;1300847,00;0;7032;30/06/2017;1000000;0,296;513107;24642;117;25;450;40;1
217278;Barranquilla;64017000,00;1300847,00;0;7032;30/06/2017;1000000;0,296;513107;24642;117;25;450;40;1
217475;Barranquilla;64017000,00;1300847,00;0;7032;30/06/2017;1000000;0,296;513107;24642;117;25;450;40;1
217629;Bogotá;44025000,00;861085,00;0;7001;4/04/2017;3887387;33,93;3708017;48737;117;0;900;57;1
217847;Bogotá;84578000,00;2163093,00;1;4011;4/04/2017;3887387;33,93;3708017;48737;117;0;900;57;0
218065;Bogotá;44025000,00;2163093,00;1;4011;4/04/2017;3887387;33,93;3708017;48737;117;0;900;57;0
217034;Barranquilla;44134000,00;1017462,00;2;7032;24/05/2017;3000000;0,296;1986033;55470;117;4;1080;51;1
217231;Barranquilla;44134000,00;1017462,00;2;7032;24/05/2017;3000000;0,296;1986033;55470;117;4;1080;51;1
217428;Barranquilla;44134000,00;1017462,00;2;7032;24/05/2017;3000000;0,296;1986033;55470;117;4;1080;51;1
218392;Cali;72067000,00;907056,00;0;4010;2/04/2017;3200000;33,93;3143761;54227;117;0;1080;58;1
218644;Cali;72067000,00;907056,00;0;4010;2/04/2017;3200000;33,93;3143761;54227;117;0;1080;58;1
218896;Cali;72067000,00;907056,00;0;4010;2/04/2017;3200000;33,93;3143761;54227;117;0;1080;58;1
218317;Cali;47072000,00;1181779,00;2;4050;14/05/2017;1858200;33,93;951705;10162;117;0;450;62;0
218569;Cali;47072000,00;1181779,00;2;4050;14/05/2017;1858200;33,93;951705;10162;117;0;450;62;0
218821;Cali;47072000,00;1181779,00;2;4050;14/05/2017;1858200;33,93;951705;10162;117;0;450;62;0
216993;Barranquilla;27119000,00;1209686,00;2;7032;11/04/2017;2138552;0,296;952595;47027;117;64;720;38;1
217190;Barranquilla;27119000,00;1209686,00;2;7032;11/04/2017;2138552;0,296;952595;47027;117;64;720;38;0
217387;Barranquilla;27119000,00;1209686,00;2;7032;11/04/2017;2138552;0,296;952595;47027;117;64;720;38;0
218434;Cali;87804000,00;1995835,00;2;4050;20/05/2017;1000000;33,93;187587;9295;117;45;360;67;0
218686;Cali;87804000,00;1995835,00;2;4050;20/05/2017;1000000;33,93;187587;9295;117;45;360;67;0
218938;Cali;87804000,00;1995835,00;2;4050;20/05/2017;1000000;33,93;187587;9295;117;45;360;67;0
217065;Barranquilla;57559000,00;993671,00;0;7025;18/05/2017;4000000;33,93;3859027;66572;117;0;1080;61;1
217262;Barranquilla;57559000,00;993671,00;0;7025;18/05/2017;4000000;33,93;3859027;66572;117;0;1080;61;1
217459;Barranquilla;57559000,00;993671,00;0;7025;18/05/2017;4000000;33,93;3859027;66572;117;0;1080;61;1
217035;Barranquilla;44324000,00;1680250,00;0;7025;18/04/2017;4000000;33,93;3858793;82418;117;0;1080;53;1
217232;Barranquilla;44324000,00;1680250,00;0;7025;18/04/2017;4000000;33,93;3858793;82418;117;0;1080;53;1
217429;Barranquilla;44324000,00;1680250,00;0;7025;18/04/2017;4000000;33,93;3858793;82418;117;0;1080;53;1
218412;Cali;78502000,00;1621263,00;0;7030;11/06/2017;1500000;33,93;1364347;62763;117;25;540;33;1
218664;Cali;78502000,00;1621263,00;0;7030;11/06/2017;1500000;33,93;1364347;62763;117;25;540;33;1
218916;Cali;78502000,00;1621263,00;0;7030;11/06/2017;1500000;33,93;1364347;62763;117;25;540;33;1
217715;Bogotá;81295000,00;1591934,00;0;7038;7/06/2017;5000000;33,93;3306994;78782;117;0;1080;45;0
217933;Bogotá;81295000,00;747054,00;0;7038;7/06/2017;5000000;33,93;3306994;78782;117;0;1080;45;1
218151;Bogotá;81295000,00;1591934,00;0;7038;7/06/2017;5000000;33,93;3306994;78782;117;0;1080;45;1
217049;Barranquilla;50615000,00;1077700,00;2;4031;30/04/2017;3500000;33,93;2551805;54497;117;0;720;64;1
217246;Barranquilla;50615000,00;1077700,00;2;4031;30/04/2017;3500000;33,93;2551805;54497;117;0;720;64;1
217443;Barranquilla;50615000,00;1077700,00;2;4031;30/04/2017;3500000;33,93;2551805;54497;117;0;720;64;1
218407;Cali;77110000,00;915276,00;0;4010;29/06/2017;6000000;33,93;2399575;53217;117;0;720;42;1
218659;Cali;77110000,00;915276,00;0;4010;29/06/2017;6000000;33,93;2399575;53217;117;0;720;42;1
218911;Cali;77110000,00;915276,00;0;4010;29/06/2017;6000000;33,93;2399575;53217;117;0;720;42;1
218305;Cali;41644000,00;1536816,00;1;4043;8/06/2017;3500000;33,93;3310882;54390;117;0;1080;21;0
218557;Cali;41644000,00;1536816,00;1;4043;8/06/2017;3500000;33,93;3310882;54390;117;0;1080;21;0
218809;Cali;41644000,00;1536816,00;1;4043;8/06/2017;3500000;33,93;3310882;54390;117;0;1080;21;0
218355;Cali;59961000,00;1870198,00;1;4043;19/04/2017;3000000;33,93;1199788;36464;117;6;720;50;0
218607;Cali;59961000,00;1870198,00;1;4043;19/04/2017;3000000;33,93;1199788;36464;117;6;720;50;0
218859;Cali;59961000,00;1870198,00;1;4043;19/04/2017;3000000;33,93;1199788;36464;117;6;720;50;0
217696;Bogotá;70934000,00;2072588,00;0;7021;29/04/2017;6500000;0,296;4464352;84349;117;0;1080;28;0
217914;Bogotá;70934000,00;747054,00;2;7021;29/04/2017;6500000;0,296;4464352;84349;117;0;1080;28;1
218132;Bogotá;70934000,00;2072588,00;2;7021;29/04/2017;6500000;0,296;4464352;84349;117;0;1080;28;1
218316;Cali;47061000,00;1816079,00;2;4024;6/06/2017;1000000;33,93;187587;8782;117;26;360;46;0
218568;Cali;47061000,00;1816079,00;2;4024;6/06/2017;1000000;33,93;187587;8782;117;26;360;46;0
218820;Cali;47061000,00;1816079,00;2;4024;6/06/2017;1000000;33,93;187587;8782;117;26;360;46;0
218245;Cali;22617000,00;1390271,00;2;7064;3/05/2017;4000000;33,93;4000000;32859;117;0;1080;37;0
218497;Cali;22617000,00;1390271,00;2;7064;3/05/2017;4000000;33,93;4000000;32859;117;0;1080;37;0
218749;Cali;22617000,00;1390271,00;2;7064;3/05/2017;4000000;33,93;4000000;32859;117;0;1080;37;0
217091;Barranquilla;72215000,00;1593758,00;2;7059;24/04/2017;5000000;33,93;3795533;90420;117;0;1080;50;1
217288;Barranquilla;72215000,00;1593758,00;2;7059;24/04/2017;5000000;33,93;3795533;90420;117;0;1080;50;1
217485;Barranquilla;72215000,00;1593758,00;2;7059;24/04/2017;5000000;33,93;3795533;90420;117;0;1080;50;1
217003;Barranquilla;30780000,00;1168733,00;0;7038;3/05/2017;1058200;33,93;748159;36936;117;55;450;64;1
217200;Barranquilla;30780000,00;1168733,00;0;7038;3/05/2017;1058200;33,93;748159;36936;117;55;450;64;1
217397;Barranquilla;30780000,00;1168733,00;0;7038;3/05/2017;1058200;33,93;748159;36936;117;55;450;64;1
218238;Cali;21860000,00;960417,00;0;7021;29/05/2017;2000000;0,296;1306940;31070;117;0;720;38;1
218490;Cali;21860000,00;960417,00;0;7021;29/05/2017;2000000;0,296;1306940;31070;117;0;720;38;1
218742;Cali;21860000,00;960417,00;0;7021;29/05/2017;2000000;0,296;1306940;31070;117;0;720;38;1
219137;Cartagena;45119510,00;1327818,00;1;4024;3/07/2017;3569840;33,93;2363740;25240;117;0;540;28;1
219272;Cartagena;4721302,00;1327818,00;1;4024;3/07/2017;3569840;33,93;2363740;25240;117;0;540;28;1
218992;Cartagena;14516500,00;774587,00;0;4024;18/06/2017;3593120;33,93;2881102;59163;117;0;720;25;0
219153;Cartagena;5595078,00;2003144,00;0;4024;18/06/2017;3593120;33,93;2881102;59163;117;0;720;25;1
219288;Cartagena;4135418,00;2003144,00;0;4024;18/06/2017;3593120;33,93;2881102;59163;117;0;720;25;1
217011;Barranquilla;34767000,00;1990990,00;3;4024;1/07/2017;1046560;33,93;561427;19829;117;12;360;50;1
217208;Barranquilla;34767000,00;1990990,00;2;4024;1/07/2017;1046560;33,93;561427;19829;117;12;360;50;1
217405;Barranquilla;34767000,00;1990990,00;2;4024;1/07/2017;1046560;33,93;561427;19829;117;12;360;50;1
216976;Barranquilla;17064000,00;1289307,00;1;4010;24/05/2017;3600000;33,93;3600000;26613;117;0;540;56;1
217173;Barranquilla;17064000,00;1289307,00;1;4010;24/05/2017;3600000;33,93;3600000;26613;117;0;540;56;1
217370;Barranquilla;17064000,00;1289307,00;1;4010;24/05/2017;3600000;33,93;3600000;26613;117;0;540;56;1
217601;Bogotá;31308000,00;861085,00;0;7001;30/03/2017;1046560;33,93;383318;14484;117;15;360;54;1
217819;Bogotá;31308000,00;1683054,00;0;4011;30/03/2017;1046560;33,93;383318;14484;117;15;360;54;0
218037;Bogotá;31308000,00;1683054,00;0;4024;30/03/2017;1046560;33,93;383318;14484;117;15;360;54;0
218302;Cali;40968000,00;1693483,00;0;4044;19/06/2017;1046560;33,93;894622;31287;117;22;360;49;1
218554;Cali;40968000,00;1693483,00;0;4044;19/06/2017;1046560;33,93;894622;31287;117;22;360;49;1
218806;Cali;40968000,00;1693483,00;0;4044;19/06/2017;1046560;33,93;894622;31287;117;22;360;49;1
217617;Bogotá;8315000,00;1137353,00;0;7019;25/06/2017;4000000;0,296;3389634;66828;117;0;1080;68;1
217835;Bogotá;38315000,00;1137353,00;0;7019;25/06/2017;4000000;0,296;3389634;66828;117;0;1080;68;1
218053;Bogotá;38315000,00;1137353,00;2;7019;25/06/2017;4000000;0,296;3389634;66828;117;0;1080;68;0
218209;Cali;10790000,00;2168410,00;0;7064;28/05/2017;4500000;33,93;4340958;49924;117;0;1080;42;1
218461;Cali;10790000,00;2168410,00;0;7064;28/05/2017;4500000;33,93;4340958;49924;117;0;1080;42;1
218713;Cali;10790000,00;2168410,00;0;7064;28/05/2017;4500000;33,93;4340958;49924;117;0;1080;42;1
217727;Bogotá;84658000,00;1140055,00;0;7025;22/05/2017;4000000;33,93;3785300;46643;117;0;1080;35;1
217945;Bogotá;84658000,00;1140055,00;1;7025;22/05/2017;4000000;33,93;3785300;46643;117;0;1080;35;0
218163;Bogotá;84658000,00;1140055,00;1;7025;22/05/2017;4000000;33,93;3785300;46643;117;0;1080;35;0
217704;Bogotá;74319000,00;1666714,00;0;4031;10/04/2017;3639680;33,93;3639680;68761;117;0;1080;53;0
217922;Bogotá;74319000,00;747054,00;1;4010;10/04/2017;3639680;33,93;3639680;68761;117;0;1080;53;1
218140;Bogotá;74319000,00;1666714,00;1;4010;10/04/2017;3639680;33,93;3639680;68761;117;0;1080;53;1
219053;Cartagena;84359850,00;1302075,00;2;4010;15/06/2017;3639680;33,93;3639680;50823;117;0;1080;23;1
219222;Cartagena;75016240,00;1302075,00;2;4010;15/06/2017;3639680;33,93;3639680;50823;117;0;1080;23;1
219374;Cartagena;68456020,00;1302075,00;2;4010;15/06/2017;3639680;33,93;3639680;50823;117;0;1080;23;1
219497;Cartagena;75016240,00;1302075,00;2;4010;15/06/2017;3639680;33,93;3639680;50823;117;0;1080;23;1
218393;Cali;72386000,00;1468650,00;1;7064;13/06/2017;4000000;33,93;3858283;66559;117;0;1080;61;0
218645;Cali;72386000,00;1468650,00;1;7064;13/06/2017;4000000;33,93;3858283;66559;117;0;1080;61;0
218897;Cali;72386000,00;1468650,00;1;7064;13/06/2017;4000000;33,93;3858283;66559;117;0;1080;61;0
219019;Cartagena;36207060,00;774587,00;0;7039;1/05/2017;4000000;33,93;4000000;19715;117;0;1080;41;0
219186;Cartagena;4936452,00;1540198,00;0;7039;1/05/2017;4000000;33,93;4000000;19715;117;0;1080;41;1
219323;Cartagena;1880669,00;1540198,00;0;7039;1/05/2017;4000000;33,93;4000000;19715;117;0;1080;41;1
219446;Cartagena;4936452,00;1540198,00;0;7039;1/05/2017;4000000;33,93;4000000;19715;117;0;1080;41;1
217733;Bogotá;86569000,00;1478725,00;2;4024;26/05/2017;5000000;33,93;3551917;52515;117;0;1080;67;0
217951;Bogotá;86569000,00;1478725,00;2;4024;26/05/2017;5000000;33,93;3551917;52515;117;0;1080;67;0
218169;Bogotá;86569000,00;1478725,00;2;4024;26/05/2017;5000000;33,93;3551917;52515;117;0;1080;67;0
219077;Cartagena;6411383,00;1635036,00;0;4024;8/04/2017;5000000;33,93;3551917;49598;117;0;1080;22;1
219401;Cartagena;4101876,00;1635036,00;0;4024;8/04/2017;5000000;33,93;3551917;49598;117;0;1080;22;1
219524;Cartagena;6471308,00;1635036,00;0;4024;8/04/2017;5000000;33,93;3551917;49598;117;0;1080;22;0
218364;Cali;62906000,00;1152107,00;2;4043;17/05/2017;5000000;33,93;3346462;13560;117;0;1080;53;0
218616;Cali;62906000,00;1152107,00;2;4043;17/05/2017;5000000;33,93;3346462;13560;117;0;1080;53;0
218868;Cali;62906000,00;1152107,00;2;4043;17/05/2017;5000000;33,93;3346462;13560;117;0;1080;53;0
218368;Cali;64100000,00;1217153,00;1;7001;21/06/2017;4000000;0,296;2535273;61791;117;33;900;45;0
218620;Cali;64100000,00;1217153,00;1;7001;21/06/2017;4000000;0,296;2535273;61791;117;33;900;45;0
218872;Cali;64100000,00;1217153,00;1;7001;21/06/2017;4000000;0,296;2535273;61791;117;33;900;45;0
217573;Bogotá;6589000,00;861085,00;2;4050;11/05/2017;4800000;33,93;4359515;53719;117;0;1080;35;1
217791;Bogotá;16589000,00;437465,00;2;4011;11/05/2017;4800000;33,93;4359515;53719;117;0;1080;35;0
218009;Bogotá;16589000,00;2324651,00;2;4011;11/05/2017;4800000;33,93;4359515;53719;117;0;1080;35;0
217039;Barranquilla;46311000,00;1987885,00;0;7025;9/04/2017;4921709;33,93;4453658;54879;117;0;720;40;0
217236;Barranquilla;46311000,00;1987885,00;0;7025;9/04/2017;4921709;33,93;4453658;54879;117;0;720;40;0
217433;Barranquilla;46311000,00;1987885,00;0;7025;9/04/2017;4921709;33,93;4453658;54879;117;0;720;40;0
217559;Bogotá;42078698,00;861085,00;1;4017;6/06/2017;2000000;0,296;1187167;28245;117;90;720;68;1
217777;Bogotá;19380000,00;1353544,00;2;7032;6/06/2017;2000000;0,296;1187167;28245;117;90;720;68;0
217995;Bogotá;11380000,00;1353544,00;2;7032;6/06/2017;2000000;0,296;1187167;28245;117;90;720;68;0
218315;Cali;46823000,00;1739823,00;1;4043;18/04/2017;2000000;33,93;1724440;56657;117;9;540;52;0
218567;Cali;46823000,00;1739823,00;1;4043;18/04/2017;2000000;33,93;1724440;56657;117;9;540;52;0
218819;Cali;46823000,00;1739823,00;1;4043;18/04/2017;2000000;33,93;1724440;56657;117;9;540;52;0
217723;Bogotá;83429000,00;2319325,00;2;7021;3/07/2017;5000000;0,296;4020988;89185;117;0;1080;23;0
217941;Bogotá;83429000,00;719325,00;0;7021;3/07/2017;5000000;0,296;4020988;89185;117;0;1080;23;0
218159;Bogotá;50000000,00;2319325,00;2;7021;3/07/2017;5000000;0,296;4020988;89185;117;0;1080;23;1
219370;Cartagena;5368488,00;1833864,00;1;7021;20/05/2017;5000000;0,296;4021058;72671;117;0;1080;20;1
219493;Cartagena;6067215,00;1833864,00;1;7021;20/05/2017;5000000;0,296;4021058;72671;117;0;1080;20;0
217564;Bogotá;42078698,00;861085,00;1;4054;4/07/2017;2000000;33,93;1024334;35337;117;11;450;36;1
217782;Bogotá;14317000,00;1489790,00;1;4054;4/07/2017;2000000;33,93;1024334;35337;117;11;450;36;0
218000;Bogotá;14317000,00;1489790,00;1;4054;4/07/2017;2000000;33,93;1024334;35337;117;11;450;36;0
219059;Cartagena;46690150,00;1927800,00;1;7025;30/06/2017;5000000;33,93;4072967;63571;117;0;540;32;1
219380;Cartagena;1529334,00;1927800,00;1;7025;30/06/2017;5000000;33,93;4072967;63571;117;0;540;32;1
219503;Cartagena;7540876,00;1927800,00;1;7025;30/06/2017;5000000;33,93;4072967;63571;117;0;540;32;0
217674;Bogotá;60912000,00;1374157,00;0;7001;3/05/2017;4000000;33,93;2765445;47702;117;0;720;44;0
217892;Bogotá;60912000,00;747054,00;1;4011;3/05/2017;4000000;33,93;2765445;47702;117;0;720;44;1
218110;Bogotá;60912000,00;1374157,00;1;4010;3/05/2017;4000000;33,93;2765445;47702;117;0;720;44;1
216972;Barranquilla;14947000,00;1692338,00;0;4024;25/06/2017;2000000;33,93;1109107;54661;117;29;540;38;1
217100;Barranquilla;75580000,00;1030343,00;2;4003;30/06/2017;2000000;33,93;1603680;67180;117;20;720;29;1
217110;Barranquilla;81419000,00;1170334,00;1;4031;15/04/2017;2000000;33,93;1314414;58867;117;24;600;46;0
217169;Barranquilla;14947000,00;1692338,00;0;4024;25/06/2017;2000000;33,93;1109107;54661;117;29;540;38;1
217297;Barranquilla;75580000,00;1030343,00;2;4003;30/06/2017;2000000;33,93;1603680;67180;117;20;720;29;1
217307;Barranquilla;81419000,00;1170334,00;1;4031;15/04/2017;2000000;33,93;1314414;58867;117;24;600;46;0
217366;Barranquilla;14947000,00;1692338,00;0;4024;25/06/2017;2000000;33,93;1109107;54661;117;29;540;38;0
217494;Barranquilla;75580000,00;1030343,00;2;4003;30/06/2017;2000000;33,93;1603680;67180;117;20;720;29;1
217504;Barranquilla;81419000,00;1170334,00;1;4031;15/04/2017;2000000;33,93;1314414;58867;117;24;600;46;0
217568;Bogotá;42078698,00;861085,00;1;7001;13/04/2017;4000000;33,93;4000000;101852;117;0;720;41;1
217786;Bogotá;15630000,00;1487674,00;2;4011;13/04/2017;4000000;33,93;4000000;101852;117;0;720;41;0
218004;Bogotá;15630000,00;1487674,00;2;4010;13/04/2017;4000000;33,93;4000000;101852;117;0;720;41;0
219327;Cartagena;2942191,00;1506850,00;2;4010;1/07/2017;4000000;33,93;4000000;29570;117;0;720;28;1
219450;Cartagena;7774873,00;1506850,00;2;4010;1/07/2017;4000000;33,93;4000000;29570;117;0;720;28;0
218419;Cali;80659000,00;1928400,00;2;7030;28/04/2017;5000000;33,93;4731944;77744;117;0;1080;57;0
218671;Cali;80659000,00;1928400,00;2;7030;28/04/2017;5000000;33,93;4731944;77744;117;0;1080;57;0
218923;Cali;80659000,00;1928400,00;2;7030;28/04/2017;5000000;33,93;4731944;77744;117;0;1080;57;0
217619;Bogotá;38923000,00;861085,00;0;7001;18/05/2017;5000000;33,93;4824364;63410;117;0;1080;46;1
217837;Bogotá;84578000,00;2193311,00;2;4011;18/05/2017;5000000;33,93;4824364;63410;117;0;1080;46;0
218055;Bogotá;38923000,00;2193311,00;2;4011;18/05/2017;5000000;33,93;4824364;63410;117;0;1080;46;0
219088;Cartagena;37607550,00;1485711,00;1;4024;20/06/2017;2046560;33,93;1097875;37875;117;11;360;20;1
219245;Cartagena;7942704,00;774587,00;1;4024;20/06/2017;2046560;33,93;1097875;37875;117;11;360;20;0
219413;Cartagena;9979093,00;1485711,00;1;4024;20/06/2017;2046560;33,93;1097875;37875;117;11;360;20;1
219536;Cartagena;7942704,00;1485711,00;1;4024;20/06/2017;2046560;33,93;1097875;37875;117;11;360;20;0
218250;Cali;23157000,00;1649507,00;1;7030;22/04/2017;5000000;33,93;4731505;46642;117;0;1080;27;0
218502;Cali;23157000,00;1649507,00;1;7030;22/04/2017;5000000;33,93;4731505;46642;117;0;1080;27;0
218754;Cali;23157000,00;1649507,00;1;7030;22/04/2017;5000000;33,93;4731505;46642;117;0;1080;27;0
217648;Bogotá;15619000,00;1245496,00;0;4024;18/06/2017;5000000;33,93;4823099;59431;117;0;1080;46;1
217866;Bogotá;49619000,00;1245496,00;2;4011;18/06/2017;5000000;33,93;4823099;59431;117;0;1080;46;1
